temperatures,temp_hotplate1,temp_hotplate2,bmpTemperature_internal,bmpTemperature_external,bmpPressure_internal,bmpPressure_external,dhtTemperature_internal,dhtTemperature_external,dhtHumidity_internal,dhtHumidity_external,target_temperatures,fan_speeds,hot_plate_states,flow_rates,camera_status,system_ready,device_status,arduino_port,timestamp,cn2,cn2_optical,image_filename,session_id
"[26.5625, 24.625, 26.25, 25.1875, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",81.5,77.25,27.65,27.15,945.4355,945.9672,-273.0,-273.0,48.0,45.5,"[95.0, 95.0]","[15, 15, 15, 15]","[False, False]","[0.256337, -0.169003, 0.289542, -0.043848]",,True,online,COM4,2026-05-19T23:32:19.994484,"[4.087584568848077e-12, 1.7279866084667056e-12, 6.124996648430001e-13, 9.566707866943698e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.5625, 24.5625, 26.25, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",81.75,77.0,27.61,27.15,945.4285,945.9708,-273.0,-273.0,48.0,45.5,"[95.0, 95.0]","[20, 20, 20, 20]","[False, False]","[0.044856, -0.1286, -0.030585, 0.099804]",,True,online,COM4,2026-05-19T23:32:21.292312,"[4.355488675465211e-12, 1.9372296562589574e-12, 6.124905949872953e-13, 9.566566203747938e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.625, 24.5625, 26.25, 25.1875, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",82.75,77.0,25.34,-12.83,917.6219,945.9598,-273.0,-273.0,48.0,45.5,"[95.0, 95.0]","[25, 25, 25, 25]","[False, False]","[-0.030585, -0.049852, -0.148715, 0.044443]",,True,online,COM4,2026-05-19T23:32:22.898356,"[4.470305014943039e-12, 1.6676552923652248e-12, 5.911147127197406e-13, 9.232693660153493e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.625, 24.5625, 26.25, 25.1875, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",83.0,77.0,27.55,27.17,945.4359,945.9535,25.4,-273.0,48.0,45.5,"[95.0, 95.0]","[30, 30, 30, 30]","[False, False]","[-0.049852, -0.049852, -0.088888, -0.043848]",,True,online,COM4,2026-05-19T23:32:24.183768,"[4.630798865565613e-12, 1.7275278107925207e-12, 6.123370400747918e-13, 9.56416781061603e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.625, 24.5625, 26.25, 25.1875, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",83.5,77.0,25.36,139.11,1300.291,945.9671,25.4,-273.0,48.0,45.5,"[95.0, 95.0]","[35, 35, 35, 35]","[False, False]","[0.007459, -0.069285, -0.1286, -0.013691]",,True,online,COM4,2026-05-19T23:32:25.473468,"[4.74947151659934e-12, 1.771798855809329e-12, 6.280292914511524e-13, 9.809267021781751e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.625, 24.5625, 26.25, 25.1875, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",84.5,77.0,25.38,139.11,1300.268,945.9614,25.4,-273.0,48.0,45.5,"[95.0, 95.0]","[40, 40, 40, 40]","[False, False]","[-0.069285, -0.069285, -0.148715, -0.013691]",,True,online,COM4,2026-05-19T23:32:26.903073,"[4.748141661096038e-12, 1.771302750831984e-12, 6.278534427895588e-13, 9.806520419831053e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.625, 24.5625, 26.25, 25.1875, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",85.25,77.0,27.53,27.22,945.4203,945.986,25.4,-273.0,48.0,45.5,"[95.0, 95.0]","[45, 45, 45, 45]","[False, False]","[-0.069285, -0.069285, -0.108659, 0.044443]",,True,online,COM4,2026-05-19T23:32:28.190004,"[4.627563522603858e-12, 1.7263208603059763e-12, 6.119092261294358e-13, 9.557485731797792e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.625, 24.5625, 26.25, 25.1875, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",85.75,77.25,27.52,27.24,945.4153,945.9901,25.4,-273.0,48.0,45.5,"[95.0, 95.0]","[50, 50, 50, 50]","[False, False]","[-0.030585, -0.069285, -0.069285, 0.099804]",,True,online,COM4,2026-05-19T23:32:29.460844,"[4.626282296887139e-12, 1.7258428967576147e-12, 6.117398078528448e-13, 9.554839566824164e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.6875, 24.5, 26.25, 25.1875, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",87.5,77.5,27.52,27.26,945.4048,945.9849,25.4,-273.0,48.0,45.5,"[95.0, 95.0]","[60, 55, 55, 55]","[False, False]","[-0.049852, -0.069285, -0.108659, 0.015732]",,True,online,COM4,2026-05-19T23:32:31.908780,"[5.202535286125318e-12, 1.7253450211988963e-12, 6.115633315935067e-13, 9.55208316234683e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.6875, 24.5, 26.3125, 25.1875, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.25]",88.25,77.75,27.52,27.27,945.3945,945.95,25.4,-273.0,48.0,45.5,"[95.0, 95.0]","[60, 55, 60, 60]","[False, False]","[-0.030585, -0.049852, -0.088888, 0.015732]",,True,online,COM4,2026-05-19T23:32:33.202568,"[5.201729273627807e-12, 1.933997165823982e-12, 6.114685840019627e-13, 9.550603288019664e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.6875, 24.5, 26.3125, 25.1875, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",88.75,77.75,27.53,27.27,945.3789,945.9582,-273.0,25.8,48.0,45.4,"[95.0, 95.0]","[65, 65, 65, 65]","[False, False]","[0.007459, -0.030585, -0.049852, 0.126488]",,True,online,COM4,2026-05-19T23:32:34.485023,"[5.201557607075562e-12, 1.9339333403905454e-12, 6.114484044235763e-13, 9.550288100694053e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.75, 24.5, 26.3125, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",90.0,78.25,24.76,-98.27,1300.291,945.9319,-273.0,25.8,48.0,45.4,"[95.0, 95.0]","[70, 70, 70, 70]","[False, False]","[0.026237, -0.069285, -0.069285, -0.043848]",,True,online,COM4,2026-05-19T23:32:35.910831,"[5.697512671392079e-12, 2.2309337134596178e-12, 6.330569634880089e-13, 9.887794851898582e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.75, 24.5, 26.3125, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",90.5,78.5,27.55,27.29,945.4222,945.9792,-273.0,25.8,48.0,45.4,"[95.0, 95.0]","[75, 75, 75, 75]","[False, False]","[0.081616, 0.007459, -0.049852, -0.013691]",,True,online,COM4,2026-05-19T23:32:37.189369,"[5.502074433656724e-12, 2.1544073801962973e-12, 6.11341603739636e-13, 9.548619967629019e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.75, 24.5, 26.3125, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.25]",91.0,78.5,24.82,52.5,1314.793,945.9532,-273.0,25.8,48.0,45.4,"[95.0, 95.0]","[80, 80, 80, 80]","[False, False]","[0.044856, -0.049852, -0.049852, -0.172186]",,True,online,COM4,2026-05-19T23:32:38.478885,"[5.693181378012919e-12, 2.229237740325416e-12, 6.325757086681021e-13, 9.880278073464447e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.75, 24.5, 26.3125, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",92.0,79.0,27.56,27.32,945.3993,945.9504,-273.0,25.8,48.0,45.4,"[95.0, 95.0]","[85, 85, 85, 85]","[False, False]","[0.007459, -0.049852, 0.007459, 0.17794]",,True,online,COM4,2026-05-19T23:32:39.912228,"[5.499610942886668e-12, 2.153442768982827e-12, 6.110678825429632e-13, 9.544344682472364e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.75, 24.5, 26.3125, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.25]",92.5,79.0,27.57,27.31,945.4028,945.9333,-273.0,25.8,48.0,45.4,"[95.0, 95.0]","[90, 90, 90, 90]","[False, False]","[0.081616, -0.1286, 0.063313, 0.126488]",,True,online,COM4,2026-05-19T23:32:41.189442,"[5.500383864404417e-12, 2.1537454162556382e-12, 6.11153762711602e-13, 9.545686055426652e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.8125, 24.5, 26.3125, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",93.0,79.25,24.82,139.11,1300.289,945.9651,-273.0,25.8,48.0,45.4,"[95.0, 95.0]","[95, 95, 95, 95]","[False, False]","[0.081616, -0.088888, 0.007459, 0.250612]",,True,online,COM4,2026-05-19T23:32:42.474690,"[6.014013427775043e-12, 2.2292938278696393e-12, 6.325916242509906e-13, 9.880526660918069e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.8125, 24.5, 26.3125, 25.125, 25.75, 24.75, 24.0, 25.0, 24.5, 25.0, 24.5, 26.5]",93.75,79.75,27.52,27.32,945.4553,945.9303,25.3,-273.0,48.0,45.4,"[95.0, 95.0]","[100, 100, 100, 100]","[False, False]","[0.099765, -0.088888, -0.069285, 0.17794]",,True,online,COM4,2026-05-19T23:32:43.942233,"[5.810076660807413e-12, 2.1536978915890607e-12, 6.111402769585591e-13, 3.818190167914124e-13]",,,session_2026-05-19T18-02-19-360Z
"[26.8125, 24.5, 26.3125, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",94.5,80.0,27.5,27.32,945.4571,945.9572,25.3,-273.0,48.0,45.4,"[95.0, 95.0]","[105, 105, 105, 105]","[False, True]","[0.063313, -0.069285, 0.007459, -0.313841]",,True,online,COM4,2026-05-19T23:32:45.219715,"[5.810098783795025e-12, 2.153706092209217e-12, 6.111426039930487e-13, 9.545511766024232e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.8125, 24.5, 26.3125, 25.125, 25.75, 24.75, 24.0, 25.0, 24.5, 25.0, 24.5, 26.5]",94.75,80.25,27.46,27.31,945.3967,945.9635,25.3,-273.0,48.0,45.4,"[95.0, 95.0]","[110, 110, 110, 110]","[False, False]","[0.063313, -0.049852, -0.069285, 0.126488]",,True,online,COM4,2026-05-19T23:32:46.506756,"[5.81012989126091e-12, 2.153717623224658e-12, 6.111458760712717e-13, 3.81822514920715e-13]",,,session_2026-05-19T18-02-19-360Z
"[26.8125, 24.4375, 26.3125, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",96.0,81.25,25.48,139.11,1300.268,945.9783,25.3,-273.0,48.0,45.4,"[95.0, 95.0]","[120, 120, 120, 120]","[False, False]","[0.044856, -0.069285, -0.049852, 0.126488]",,True,online,COM4,2026-05-19T23:32:48.943332,"[6.28777055318257e-12, 2.209712948531929e-12, 6.270352906220845e-13, 9.793741600141512e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.8125, 24.4375, 26.3125, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",96.5,81.75,27.35,27.31,945.4149,945.9669,25.3,-273.0,48.0,45.4,"[95.0, 95.0]","[125, 125, 125, 125]","[False, False]","[0.188222, 0.007459, 0.044856, -0.043848]",,True,online,COM4,2026-05-19T23:32:50.205221,"[6.128670996504746e-12, 2.153800547224802e-12, 6.111694068536589e-13, 9.545930403212419e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.875, 24.5, 26.3125, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",97.0,82.0,25.49,139.11,1300.271,945.9334,25.3,-273.0,48.0,45.4,"[95.0, 95.0]","[130, 130, 130, 130]","[False, False]","[0.222567, 0.026237, 0.026237, -0.138907]",,True,online,COM4,2026-05-19T23:32:51.490396,"[6.286331615640628e-12, 2.2092072623126776e-12, 6.268917954655473e-13, 9.791500331579734e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.875, 24.5, 26.3125, 25.125, 25.75, 24.75, 24.0, 25.0, 24.5, 25.0, 24.5, 26.5]",98.25,83.0,25.49,139.11,1300.289,945.9336,25.4,25.8,47.7,45.0,"[95.0, 95.0]","[135, 135, 135, 135]","[False, False]","[0.354302, -0.049852, 0.188222, 0.401293]",,True,online,COM4,2026-05-19T23:32:53.960493,"[6.286334273896392e-12, 2.2092081965042376e-12, 6.268920605547648e-13, 3.916601788816377e-13]",,,session_2026-05-19T18-02-19-360Z
"[26.875, 24.4375, 26.3125, 25.125, 25.75, 24.6875, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",98.5,83.5,27.33,27.31,945.4063,945.9348,25.4,25.8,47.7,45.0,"[95.0, 95.0]","[140, 140, 140, 140]","[False, False]","[0.289542, 0.007459, 0.044856, 0.126488]",,True,online,COM4,2026-05-19T23:32:55.246771,"[6.455359415479823e-12, 2.1537613631576586e-12, 5.135427279901765e-13, 9.545756734216768e-14]",,,session_2026-05-19T18-02-19-360Z
"[26.9375, 24.4375, 26.3125, 25.125, 25.75, 24.6875, 24.0, 25.0, 24.5, 25.0, 24.5, 26.5]",98.75,83.75,24.74,139.11,1300.271,945.9314,25.4,25.8,47.7,45.0,"[95.0, 95.0]","[145, 145, 145, 145]","[False, False]","[0.322193, -0.210105, 0.081616, 0.202749]",,True,online,COM4,2026-05-19T23:32:56.533464,"[7.0358480235885235e-12, 2.2315305442508187e-12, 5.320860067838821e-13, 3.9561760341288754e-13]",,,session_2026-05-19T18-02-19-360Z
"[27.0, 24.4375, 26.3125, 25.125, 25.75, 24.6875, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",100.0,84.75,27.3,27.29,945.4185,945.9642,25.4,25.8,47.7,45.0,"[95.0, 95.0]","[155, 155, 155, 155]","[False, False]","[0.256337, 0.026237, 0.153289, 0.07246]",,True,online,COM4,2026-05-19T23:32:58.966814,"[7.1365082789592334e-12, 2.1543905172715465e-12, 5.136927434586956e-13, 9.54854522890436e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.0, 24.4375, 26.3125, 25.125, 25.75, 24.6875, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",100.25,85.25,24.77,139.11,1300.291,945.9319,25.4,25.8,47.7,45.0,"[95.0, 95.0]","[160, 160, 160, 160]","[False, False]","[0.305936, -0.011482, 0.1356, 0.099804]",,True,online,COM4,2026-05-19T23:33:00.256772,"[7.389068632057973e-12, 2.2306341939388746e-12, 5.318722810702051e-13, 9.886467341557338e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.0, 24.4375, 26.3125, 25.125, 25.75, 24.6875, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",100.5,85.5,24.77,139.11,1300.271,945.9553,25.4,25.8,47.7,45.0,"[95.0, 95.0]","[165, 165, 165, 165]","[False, False]","[0.239522, -0.030585, 0.205467, 0.152523]",,True,online,COM4,2026-05-19T23:33:01.534133,"[7.389434210900594e-12, 2.230744555976032e-12, 5.318985957876097e-13, 9.886956480780195e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.0, 24.4375, 26.375, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.25, 24.5, 26.5]",101.25,86.5,24.76,139.11,1300.291,945.9709,25.4,-273.0,47.5,45.0,"[95.0, 95.0]","[170, 170, 170, 170]","[False, False]","[0.239522, -0.1286, 0.063313, 0.07246]",,True,online,COM4,2026-05-19T23:33:04.028728,"[7.390670187849504e-12, 2.472152550031365e-12, 6.33109165407691e-13, 9.888610200125461e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.0, 24.4375, 26.375, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",101.5,86.75,27.36,27.29,945.4009,945.9962,25.4,-273.0,47.5,45.0,"[95.0, 95.0]","[175, 175, 175, 175]","[False, False]","[0.239522, -0.1286, 0.222567, 0.044443]",,True,online,COM4,2026-05-19T23:33:05.319426,"[7.136242573609496e-12, 2.3870474297439112e-12, 6.113140574656559e-13, 9.548189718975645e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.0625, 24.4375, 26.3125, 25.125, 25.75, 24.6875, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",101.75,87.25,25.48,139.11,1300.289,945.9615,25.4,-273.0,47.5,45.0,"[95.0, 95.0]","[180, 180, 180, 180]","[False, False]","[0.273008, -0.210105, 0.170829, -0.106437]",,True,online,COM4,2026-05-19T23:33:06.592004,"[7.680909486278934e-12, 2.209634462909389e-12, 5.268651064851197e-13, 9.793393741426654e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.0625, 24.4375, 26.375, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.25, 24.5, 26.5]",102.25,87.75,25.47,139.11,1300.268,945.9408,25.4,-273.0,47.5,45.0,"[95.0, 95.0]","[185, 185, 185, 185]","[False, False]","[0.256337, -0.030585, 0.170829, 0.044443]",,True,online,COM4,2026-05-19T23:33:07.997372,"[7.681602195639434e-12, 2.448569241744496e-12, 6.270695669909742e-13, 9.794276966977984e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.125, 24.4375, 26.375, 25.125, 25.75, 24.75, 23.75, 24.75, 24.5, 25.0, 24.5, 26.5]",102.5,88.0,27.34,27.29,945.4305,945.9625,25.4,-273.0,47.5,45.0,"[95.0, 95.0]","[190, 190, 190, 190]","[False, False]","[0.416938, -0.108659, 0.239522, 0.044443]",,True,online,COM4,2026-05-19T23:33:09.283111,"[7.849933838752437e-12, 2.3871969064580353e-12, 1.0868486007142369e-12, 9.548787625832141e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.125, 24.4375, 26.375, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.0, 24.5, 26.5]",102.75,88.5,27.31,27.29,945.4394,945.9509,25.4,-273.0,47.5,45.0,"[95.0, 95.0]","[195, 195, 195, 195]","[False, False]","[0.370158, -0.169003, 0.289542, -0.106437]",,True,online,COM4,2026-05-19T23:33:10.569288,"[7.850081633307419e-12, 2.387241851385176e-12, 6.113638481321084e-13, 9.548967405540703e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.125, 24.4375, 26.4375, 25.125, 25.75, 24.75, 23.75, 24.75, 24.5, 25.0, 24.5, 26.5]",103.25,89.25,27.23,27.29,945.4124,945.9726,25.4,-273.0,47.5,45.0,"[95.0, 95.0]","[205, 205, 205, 205]","[False, False]","[0.338316, -0.049852, 0.170829, -0.172186]",,True,online,COM4,2026-05-19T23:33:13.014550,"[7.855906913879472e-12, 2.6338872106278073e-12, 1.0876755921866657e-12, 9.55605337189227e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.125, 24.4375, 26.4375, 25.125, 25.75, 24.75, 23.75, 24.75, 24.5, 25.0, 24.5, 26.5]",103.5,89.75,25.47,139.11,1300.271,945.9659,25.4,-273.0,47.4,45.0,"[95.0, 95.0]","[210, 210, 210, 210]","[False, False]","[0.492373, -0.049852, 0.170829, 0.015732]",,True,online,COM4,2026-05-19T23:33:14.304121,"[8.052174728881889e-12, 2.699690852837392e-12, 1.114849502754875e-12, 9.79479674498827e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.125, 24.375, 26.375, 25.125, 25.75, 24.75, 24.0, 24.75, 24.5, 25.25, 24.5, 26.5]",103.5,90.0,27.21,27.29,945.4467,945.9808,25.4,-273.0,47.4,45.0,"[95.0, 95.0]","[215, 215, 215, 215]","[False, False]","[0.492373, -0.049852, 0.188222, 0.420877]",,True,online,COM4,2026-05-19T23:33:15.583133,"[8.22833475794046e-12, 2.3898231115305603e-12, 6.120248993509435e-13, 9.559292446122241e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.125, 24.4375, 26.4375, 25.125, 25.75, 24.75, 23.75, 25.0, 24.5, 25.25, 24.5, 26.5]",104.0,90.5,27.23,27.28,945.4554,946.0054,25.4,-273.0,47.4,45.0,"[95.0, 95.0]","[220, 220, 220, 220]","[False, False]","[0.46257, -0.210105, 0.338316, 0.458729]",,True,online,COM4,2026-05-19T23:33:17.033080,"[7.856621547365201e-12, 2.634126809189626e-12, 1.0877745354924237e-12, 3.8227690654906133e-13]",,,session_2026-05-19T18-02-19-360Z
"[27.125, 24.375, 26.4375, 25.125, 25.75, 24.75, 23.75, 24.75, 24.5, 25.0, 24.5, 26.5]",104.0,90.75,27.23,27.27,945.433,945.9986,25.4,-273.0,47.4,45.0,"[95.0, 95.0]","[225, 225, 225, 225]","[False, False]","[0.416938, -0.294469, 0.256337, 0.015732]",,True,online,COM4,2026-05-19T23:33:18.322548,"[8.225905129810349e-12, 2.6340019936953136e-12, 1.0877229923716164e-12, 9.556469818395695e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.125, 24.375, 26.4375, 25.125, 25.75, 24.75, 23.75, 24.75, 24.5, 25.25, 24.5, 26.5]",104.5,92.0,27.04,27.17,945.4373,945.9716,0.0,0.0,0.0,0.0,"[95.0, 95.0]","[255, 255, 255, 230]","[False, False]","[0.354302, -0.169003, 0.256337, -0.013691]",,True,online,COM4,2026-05-19T23:33:22.492496,"[8.246825695714655e-12, 2.6407009297311156e-12, 1.0904893481936734e-12, 9.580774348230804e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.125, 24.375, 26.4375, 25.125, 25.75, 24.75, 23.75, 24.75, 24.5, 25.0, 24.5, 26.5]",104.75,92.5,25.37,-12.83,917.6942,945.976,0.0,0.0,0.0,0.0,"[95.0, 95.0]","[235, 235, 235, 230]","[False, False]","[0.739978, -0.1286, 0.222567, 0.044443]",,True,online,COM4,2026-05-19T23:33:24.035350,"[7.94526663022415e-12, 2.5441392544887954e-12, 1.050613769285838e-12, 9.230437204494494e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.125, 24.375, 26.4375, 25.125, 25.75, 24.75, 23.75, 24.75, 24.5, 25.0, 24.5, 26.5]",105.0,92.75,27.13,27.19,945.4281,945.9778,0.0,0.0,0.0,0.0,"[95.0, 95.0]","[235, 235, 235, 235]","[False, False]","[0.507092, -0.011482, 0.322193, 0.296232]",,True,online,COM4,2026-05-19T23:33:25.313537,"[8.236782871078006e-12, 2.6374851352747217e-12, 1.0891613713822157e-12, 9.56910706675636e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.125, 24.375, 26.4375, 25.125, 25.75, 24.75, 23.75, 25.0, 24.5, 25.0, 24.5, 26.5]",105.0,93.0,27.11,27.18,945.4543,945.9906,0.0,0.0,0.0,0.0,"[95.0, 95.0]","[240, 240, 240, 240]","[False, False]","[0.447486, -0.049852, 0.256337, 0.458729]",,True,online,COM4,2026-05-19T23:33:26.600022,"[8.239434312416618e-12, 2.6383341484424957e-12, 1.0895119751955858e-12, 3.828874954655776e-13]",,,session_2026-05-19T18-02-19-360Z
"[27.1875, 24.375, 26.4375, 25.125, 25.75, 24.75, 23.75, 24.75, 24.5, 25.0, 24.5, 26.5]",105.25,93.25,25.33,-12.83,917.6115,945.9945,0.0,0.0,0.0,0.0,"[95.0, 95.0]","[245, 245, 245, 245]","[False, False]","[0.492373, -0.011482, 0.354302, 0.07246]",,True,online,COM4,2026-05-19T23:33:28.024687,"[8.313476240713819e-12, 2.545044546353875e-12, 1.0509876136408581e-12, 9.233721710127438e-14]",,,session_2026-05-19T18-02-19-360Z
"[27.125, 24.375, 26.4375, 25.125, 25.75, 24.75, 23.75, 25.0, 24.5, 25.25, 24.5, 26.5]",105.25,93.5,27.11,27.16,945.4439,945.9945,0.0,0.0,0.0,0.0,"[95.0, 95.0]","[250, 250, 250, 250]","[False, False]","[0.536168, -0.108659, 0.289542, 0.318243]",,True,online,COM4,2026-05-19T23:33:29.281861,"[8.239253045811657e-12, 2.6382761053954e-12, 1.0894880060577398e-12, 3.8287907198481994e-13]",,,session_2026-05-19T18-02-19-360Z
"[27.1875, 24.375, 26.4375, 25.125, 25.75, 24.75, 23.75, 24.75, 24.5, 25.0, 24.5, 26.5]",105.25,93.5,27.08,27.15,945.4633,945.9743,0.0,0.0,0.0,0.0,"[95.0, 95.0]","[255, 255, 255, 255]","[False, False]","[0.661361, 0.007459, 0.354302, 0.420877]",,True,online,COM4,2026-05-19T23:33:30.564504,"[8.621819263342482e-12, 2.639439081855665e-12, 1.089968262427494e-12, 9.576196215349351e-14]",,,session_2026-05-19T18-02-19-360Z
